file_url,file_ext,page_url,page_title,page_description,page_tags,anchor_text,content_type,content_length,discovered_at,data_collected_date
https://www.education.gov.au/download/16361/2023-24-education-portfolio-budget-statements-and-paes/36509/2023-24-education-portfolio-additional-estimates-statements/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/budget/budget-202324-overview,"2023–24 Budget - Department of Education, Australian Government","The Budget 2023–24 invests in Australia’s education workforce, and works to build a better and fairer education system for the future. The Budget provides targeted funding across early education, schools and higher education and invests in the skills-needs of early childhood educators to maximise the benefits for families from Cheaper Child Care.",About the Department,"Download 2023–24 Education Portfolio Budget Statements and PAES (2023-24 Education Portfolio Additional Estimates Statements)
                                                                                    as a PDF (2.46mb)",application/pdf,2574355,2025-08-31T00:22:42Z,2024-02-15
https://www.education.gov.au/download/14764/2022-23-october-education-portfolio-budget-statements-and-paes/30865/october-2022-23-portfolio-budget-statements/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/budget/budget-october-2022-23,"2022–23 October Budget - Department of Education, Australian Government","The Budget October 2022–23 invests in better education for all Australians, in early education and care, schools and universities. The Budget provides record funding for early childhood education and care, through the Government’s $4.5* billion Plan for Cheaper Child Care. It also invests in measures that open the door of opportunity wider for Australians from all backgrounds.",About the Department,"Download 2022-23 (October) Education Portfolio Budget Statements and PAES (October 2022-23 Portfolio Budget Statements)
                                                                                    as a PDF (1.55mb)",application/pdf,1627318,2025-08-31T00:22:44Z,2024-02-12
https://www.education.gov.au/download/14764/2022-23-october-education-portfolio-budget-statements-and-paes/32717/2022-23-education-portfolio-additional-estimates-statements/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/budget/budget-october-2022-23,"2022–23 October Budget - Department of Education, Australian Government","The Budget October 2022–23 invests in better education for all Australians, in early education and care, schools and universities. The Budget provides record funding for early childhood education and care, through the Government’s $4.5* billion Plan for Cheaper Child Care. It also invests in measures that open the door of opportunity wider for Australians from all backgrounds.",About the Department,"Download 2022-23 (October) Education Portfolio Budget Statements and PAES (2022–23 Education Portfolio Additional Estimates Statements)
                                                                                    as a PDF (972.54kb)",application/pdf,995883,2025-08-31T00:22:45Z,2024-02-12
https://www.education.gov.au/download/13616/2022-23-march-education-skills-and-employment-portfolio-budget-statements/26767/portfolio-budget-statements-2022-23/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/budget/202223-march-budget,"2022-23 March Budget - Department of Education, Australian Government","The 2022-23 Budget invests in measures that support Australian families, strengthens student educational outcomes, and will help secure Australia’s ongoing economic recovery through skills and employment.",About the Department,"Download 2022-23 (March) Education, Skills and Employment Portfolio Budget Statements as a PDF (2.4mb)",application/pdf,2512028,2025-08-31T00:22:47Z,2023-11-22
https://www.education.gov.au/download/11359/2021-22-education-skills-and-employment-portfolio-budget-statements-and-paes/21785/2021-22-education-skills-and-employment-portfolio-budget-statements/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/budget/budget-202122,"2021-22 Budget - Department of Education, Australian Government","The 2021-22 Budget invests in measures that support Australian families, strengthens student educational outcomes, and will help secure Australia’s ongoing economic recovery through skills and employment.",About the Department,"Download 2021-22 Education, Skills and Employment Portfolio Budget Statements and PAES (2021-22 Education, Skills and Employment Portfolio Budget Statements)
                                                                                    as a PDF (2.11mb)",application/pdf,2213439,2025-08-31T00:22:49Z,2025-08-27
https://www.education.gov.au/download/11359/2021-22-education-skills-and-employment-portfolio-budget-statements-and-paes/25775/2021-22-education-skills-and-employment-portfolio-additional-estimates-statements/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/budget/budget-202122,"2021-22 Budget - Department of Education, Australian Government","The 2021-22 Budget invests in measures that support Australian families, strengthens student educational outcomes, and will help secure Australia’s ongoing economic recovery through skills and employment.",About the Department,"Download 2021-22 Education, Skills and Employment Portfolio Budget Statements and PAES (2021-22 Education, Skills and Employment Portfolio Additional Estimates Statements )
                                                                                    as a PDF (1.92mb)",application/pdf,2017259,2025-08-31T00:22:50Z,2025-08-27
https://www.education.gov.au/download/8074/2020-21-education-skills-and-employment-portfolio-budget-statements-and-paes/12210/2020-21-education-skills-and-employment-portfolio-budget-statements/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/budget/budget-2020-21,"2020-21 Budget - Department of Education, Australian Government","The 2020-21 Budget is committing record funding to rebuilding our economy and securing Australia’s future. Investing in apprenticeships, creating jobs and boosting the skills of Australians to help them get back into work is at the heart of the Government’s Economic Recovery Plan for Australia, along with guaranteeing the essential services Australians rely on. These services include supporting Australia’s education system through the continued provision of quality early childhood education, and funding certainty for schools and universities, while delivering more VET and higher education places, short courses and investing in research. The employment services system will continue to be reformed to be able to better meet the needs of Australians looking for work.",About the Department,"Download 2020–21 Education, Skills and Employment Portfolio Budget Statements and PAES (2020–21 Education, Skills and Employment Portfolio Budget Statements)
                                                                                    as a PDF (1.52mb)",application/pdf,1591692,2025-08-31T00:22:52Z,2025-08-27
https://www.education.gov.au/download/8074/2020-21-education-skills-and-employment-portfolio-budget-statements-and-paes/20790/2020-21-education-skills-and-employment-paes/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/budget/budget-2020-21,"2020-21 Budget - Department of Education, Australian Government","The 2020-21 Budget is committing record funding to rebuilding our economy and securing Australia’s future. Investing in apprenticeships, creating jobs and boosting the skills of Australians to help them get back into work is at the heart of the Government’s Economic Recovery Plan for Australia, along with guaranteeing the essential services Australians rely on. These services include supporting Australia’s education system through the continued provision of quality early childhood education, and funding certainty for schools and universities, while delivering more VET and higher education places, short courses and investing in research. The employment services system will continue to be reformed to be able to better meet the needs of Australians looking for work.",About the Department,"Download 2020–21 Education, Skills and Employment Portfolio Budget Statements and PAES (2020–21 Education, Skills and Employment PAES)
                                                                                    as a PDF (1.34mb)",application/pdf,1406010,2025-08-31T00:22:53Z,2025-08-27
https://www.education.gov.au/download/18411/2024-department-education-statement-expectations/38651/signed-scanned-pdf/PDF,.pdf,https://www.education.gov.au/about-department/corporate-reporting/regulatory-statement-expectations-and-statement-intent,"Regulatory Statement of Expectations and Statement of Intent - Department of Education, Australian Government",Statements of Expectations (SOEs) are issued by the responsible Minister to regulators within their portfolios.,About the Department,"Download 2024 Department of Education Statement of Expectations (Signed scanned PDF)
                                                                                    as a PDF (2.09mb)",application/pdf,2189585,2025-08-31T00:22:56Z,2024-08-07
https://www.education.gov.au/download/18411/2024-department-education-statement-expectations/38655/non-signed-accessible-pdf/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/regulatory-statement-expectations-and-statement-intent,"Regulatory Statement of Expectations and Statement of Intent - Department of Education, Australian Government",Statements of Expectations (SOEs) are issued by the responsible Minister to regulators within their portfolios.,About the Department,"Download 2024 Department of Education Statement of Expectations (Non-signed accessible PDF)
                                                                                    as a PDF (293.13kb)",application/pdf,300170,2025-08-31T00:22:57Z,2024-08-07
https://www.education.gov.au/download/18412/2024-department-education-statement-intent/38653/signed-scanned-pdf/PDF,.pdf,https://www.education.gov.au/about-department/corporate-reporting/regulatory-statement-expectations-and-statement-intent,"Regulatory Statement of Expectations and Statement of Intent - Department of Education, Australian Government",Statements of Expectations (SOEs) are issued by the responsible Minister to regulators within their portfolios.,About the Department,"Download 2024 Department of Education Statement of Intent (Signed scanned PDF)
                                                                                    as a PDF (5.1mb)",application/pdf,5344863,2025-08-31T00:22:58Z,2024-08-07
https://www.education.gov.au/download/18412/2024-department-education-statement-intent/38656/non-signed-accessible-pdf/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/regulatory-statement-expectations-and-statement-intent,"Regulatory Statement of Expectations and Statement of Intent - Department of Education, Australian Government",Statements of Expectations (SOEs) are issued by the responsible Minister to regulators within their portfolios.,About the Department,"Download 2024 Department of Education Statement of Intent (Non-signed accessible PDF)
                                                                                    as a PDF (346.26kb)",application/pdf,354568,2025-08-31T00:22:59Z,2024-08-07
https://www.education.gov.au/download/19429/communication-department-social-services-regarding-national-autism-strategy/41832/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download Communication with the Department of Social Services regarding the National Autism Strategy as a PDF (11.4mb),application/pdf,11955363,2025-08-31T00:23:01Z,2025-08-25
https://www.education.gov.au/download/19428/respectful-relationships-education-reports/41830/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download Respectful Relationships Education reports as a PDF (18.6mb),application/pdf,19499818,2025-08-31T00:23:02Z,2025-08-25
https://www.education.gov.au/download/19358/privacy-impact-assessment-voluntary-mental-health-check-tool-my-mind-check-pia/41821/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download Privacy Impact Assessment - Voluntary Mental Health Check Tool (My Mind Check PIA) as a PDF (6.56mb),application/pdf,6882850,2025-08-31T00:23:02Z,2025-08-25
https://www.education.gov.au/download/19354/non-government-schools-capital-grants-program/41810/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download Non-government Schools Capital Grants Program as a PDF (177.43kb),application/pdf,181689,2025-08-31T00:23:04Z,2025-08-25
https://www.education.gov.au/download/19294/operational-reviews-block-grant-authorities-each-state-and-territory/41662/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download Operational reviews of the Block Grant Authorities in each state and territory as a PDF (29.67mb),application/pdf,31112677,2025-08-31T00:23:05Z,2025-08-25
https://www.education.gov.au/download/19288/prisms-modernisation-documents/41654/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download PRISMS Modernisation documents as a PDF (15.23mb),application/pdf,15972718,2025-08-31T00:23:06Z,2025-08-25
https://www.education.gov.au/download/19244/capacity-contribute-score-school/41591/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download Capacity to Contribute score of a school as a PDF (5.43mb),application/pdf,5697567,2025-08-31T00:23:07Z,2025-08-25
https://www.education.gov.au/download/19230/incident-and-compliance-cases-northern-territory/41554/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download Incident and Compliance cases in the Northern Territory as a PDF (842.08kb),application/pdf,862291,2025-08-31T00:23:08Z,2025-08-25
https://www.education.gov.au/download/19236/annual-reports-regarding-national-student-wellbeing-program-2023-24/41565/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download Annual reports regarding the National Student Wellbeing Program 2023-24 as a PDF (3.16mb),application/pdf,3309002,2025-08-31T00:23:09Z,2025-08-25
https://www.education.gov.au/download/19228/documents-related-submission-and-assessment-laser-interferometer-gravitational-wave-observatory-ligo/41551/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download Documents related to the submission and assessment of the Laser Interferometer Gravitational Wave Observatory (LIGO) Australia proposal in 2011. as a PDF (1.77mb),application/pdf,1855801,2025-08-31T00:23:10Z,2025-08-25
https://www.education.gov.au/download/19162/procurement-related-documents/41393/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download Procurement related documents as a PDF (7.93mb),application/pdf,8311547,2025-08-31T00:23:11Z,2025-08-25
https://www.education.gov.au/download/19159/documents-associated-grant-applications/41358/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download Documents associated with grant applications as a PDF (8.54mb),application/pdf,8959151,2025-08-31T00:23:12Z,2025-08-25
https://www.education.gov.au/download/19155/modelling-3-day-guarantee-policy-changes/41344/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download Modelling for 3 Day Guarantee policy changes as a PDF (1.54mb),application/pdf,1612475,2025-08-31T00:23:13Z,2025-08-25
https://www.education.gov.au/download/19145/university-wollongong-student-services-and-amenities-fee-ssaf-2025-transition-plan/41315/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download University of Wollongong Student Services and Amenities Fee (SSAF) 2025 Transition Plan as a PDF (543.21kb),application/pdf,556248,2025-08-31T00:23:14Z,2025-08-25
https://www.education.gov.au/download/19141/selection-documents/41305/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download Selection documents as a PDF (5.94mb),application/pdf,6232849,2025-08-31T00:23:15Z,2025-08-25
https://www.education.gov.au/download/19135/draft-report-claims-made-about-act-block-grant-authority-decisions/41279/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download Draft report on claims made about ACT Block Grant Authority decisions as a PDF (2.94mb),application/pdf,3087442,2025-08-31T00:23:16Z,2025-08-25
https://www.education.gov.au/download/19133/literacy-and-numeracy-test-initial-teacher-education-lantite-reports/41274/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download Literacy and Numeracy Test for Initial Teacher Education (LANTITE) reports as a PDF (79.3mb),application/pdf,83156998,2025-08-31T00:23:16Z,2025-08-25
https://www.education.gov.au/download/19120/documents-relating-tertiary-admissions-systems-1994-and-1995/41232/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download Documents relating to Tertiary Admissions Systems in 1994 and 1995 as a PDF (5.08mb),application/pdf,5321673,2025-08-31T00:23:18Z,2025-08-25
https://www.education.gov.au/download/19110/information-about-worker-retention-payments/41030/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download Information about worker retention payments as a PDF (963.17kb),application/pdf,986288,2025-08-31T00:23:19Z,2025-08-25
https://www.education.gov.au/download/19096/early-childhood-education-and-care-market-strategy/40916/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download Early Childhood Education and Care Market Strategy as a PDF (55.14mb),application/pdf,57813476,2025-08-31T00:23:20Z,2025-08-25
https://www.education.gov.au/download/19067/calculations-child-care-subsidy-savings/40824/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download Calculations of child care subsidy savings as a PDF (601.88kb),application/pdf,616330,2025-08-31T00:23:21Z,2025-08-25
https://www.education.gov.au/download/19064/delegations-made-under-section-129-australian-education-act-2013-cth/40814/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download Delegations made under section 129 of the Australian Education Act 2013 (Cth) as a PDF (25.74mb),application/pdf,26985573,2025-08-31T00:23:22Z,2025-08-25
https://www.education.gov.au/download/19056/documents-relating-announcement-15-pay-rise-early-childhood-educators/40789/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download Documents relating to the announcement of the 15% pay rise for early childhood educators as a PDF (5.54mb),application/pdf,5808735,2025-08-31T00:23:23Z,2025-08-25
https://www.education.gov.au/download/19022/ministerial-briefings-regarding-foreign-interference-universities/40698/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download Ministerial briefings regarding foreign interference at universities as a PDF (785.29kb),application/pdf,804137,2025-08-31T00:23:24Z,2025-08-25
https://www.education.gov.au/download/18903/employment-first-nations-individuals-department-education/40386/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download Employment of First Nations individuals in the Department of Education as a PDF (168.6kb),application/pdf,172648,2025-08-31T00:23:25Z,2025-08-25
https://www.education.gov.au/download/18891/youth-advisory-group-member-honorarium-payments/40220/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download Youth Advisory Group member honorarium payments as a PDF (7.4mb),application/pdf,7764455,2025-08-31T00:23:26Z,2025-08-25
https://www.education.gov.au/download/18882/review-act-block-grant-authority/40198/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download Review of the ACT Block Grant Authority as a PDF (4mb),application/pdf,4198015,2025-08-31T00:23:27Z,2025-08-25
https://www.education.gov.au/download/18839/documents-relating-foi-charges/40000/document/PDF,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download Documents relating to FOI charges as a PDF (18.73mb),application/pdf,19636667,2025-08-31T00:23:28Z,2025-08-25
https://www.education.gov.au/download/18842/list-cricos-courses-chisholm-institute/40024/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download List of CRICOS courses for Chisholm Institute as a PDF (103.18kb),application/pdf,105653,2025-08-31T00:23:29Z,2025-08-25
https://www.education.gov.au/download/18830/2024-25-supplementary-budget-estimates-hot-topic-briefs/39966/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download 2024-25 Supplementary Budget Estimates Hot Topic Briefs as a PDF (8.91mb),application/pdf,9343187,2025-08-31T00:23:30Z,2025-08-25
https://www.education.gov.au/download/18813/mid-year-intake-students/39913/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download Mid-year intake of students as a PDF (2.9mb),application/pdf,3045722,2025-08-31T00:23:31Z,2025-08-25
https://www.education.gov.au/download/18744/foi-charge-notices-and-charge-decisions/39701/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download FOI charge notices and charge decisions as a PDF (13.37mb),application/pdf,14021445,2025-08-31T00:23:32Z,2025-08-25
https://www.education.gov.au/download/18732/inclusion-support-program-and-innovative-solutions-support-projects/40058/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download Inclusion Support Program and Innovative Solutions Support projects as a PDF (10.04mb),application/pdf,10530094,2025-08-31T00:23:33Z,2025-08-25
https://www.education.gov.au/download/18616/abs-data-sharing-and-fraud-fusion-taskforce-pias/39183/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download ABS Data Sharing and Fraud Fusion Taskforce PIAs as a PDF (4.59mb),application/pdf,4809555,2025-08-31T00:23:34Z,2025-08-25
https://www.education.gov.au/download/18569/briefs-relating-indexation/39100/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download Briefs relating to indexation as a PDF (1.08mb),application/pdf,1129692,2025-08-31T00:23:35Z,2025-08-25
https://www.education.gov.au/download/18454/documents-relating-gaza-humanitarian-conference/38929/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download Documents relating to the Gaza Humanitarian Conference as a PDF (8.49mb),application/pdf,8907096,2025-08-31T00:23:36Z,2025-08-25
https://www.education.gov.au/download/18448/departmental-emails/38896/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download Departmental emails as a PDF (1.19mb),application/pdf,1246331,2025-08-31T00:23:37Z,2025-08-25
https://www.education.gov.au/download/18424/promotional-material-purchased-department-education/38673/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download Promotional material purchased by the Department of Education as a PDF (25.22kb),application/pdf,25822,2025-08-31T00:23:38Z,2025-08-25
https://www.education.gov.au/download/18391/2024-25-budget-estimates-hot-topic-briefs/38550/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download 2024-25 Budget Estimates Hot Topic Briefs as a PDF (26.62mb),application/pdf,27914851,2025-08-31T00:23:39Z,2025-08-25
https://www.education.gov.au/download/18391/2024-25-budget-estimates-hot-topic-briefs/38551/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download 2024-25 Budget Estimates Hot Topic Briefs as a PDF (16.6mb),application/pdf,17410317,2025-08-31T00:23:40Z,2025-08-25
https://www.education.gov.au/download/18391/2024-25-budget-estimates-hot-topic-briefs/38552/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download 2024-25 Budget Estimates Hot Topic Briefs as a PDF (19.84mb),application/pdf,20803140,2025-08-31T00:23:41Z,2025-08-25
https://www.education.gov.au/download/18391/2024-25-budget-estimates-hot-topic-briefs/38553/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download 2024-25 Budget Estimates Hot Topic Briefs as a PDF (24.76mb),application/pdf,25963981,2025-08-31T00:23:42Z,2025-08-25
https://www.education.gov.au/download/18375/employment-first-nations-individuals-department-education/38438/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download Employment of First Nations individuals in the Department of Education as a PDF (18.47mb),application/pdf,19363224,2025-08-31T00:23:43Z,2025-08-25
https://www.education.gov.au/download/18374/correspondence-department/38436/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download Correspondence with the department as a PDF (2.94mb),application/pdf,3079512,2025-08-31T00:23:44Z,2025-08-25
https://www.education.gov.au/download/18354/education-portfolio-charging-review-report-2022-23/38303/document/pdf,.pdf,https://www.education.gov.au/about-department/corporate-reporting/freedom-information-foi/foi-disclosure-log,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,About the Department,Download Education Portfolio Charging Review Report 2022-23 as a PDF (6.05mb),application/pdf,6348800,2025-08-31T00:23:45Z,2025-08-25
